address,blockNumber,timeStamp,methodId,functionName,functionName_without_parms,isError
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949377,1545728612,0x60806040,"atInversebrah(int248 a, uint48[] b, uint32 c, bytes20[] d, bytes30[] e)",atInversebrah,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949388,1545728705,0xfaad6eb5,"updateAgent(address _agent, bool _status)",updateAgent,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949404,1545728968,0x30893e47,"setRefGroup(int256 _ID, address _referrer)",setRefGroup,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949407,1545729053,0x30893e47,"setRefGroup(int256 _ID, address _referrer)",setRefGroup,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949411,1545729116,0x30893e47,"setRefGroup(int256 _ID, address _referrer)",setRefGroup,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949743,1545733827,0xf2fde38b,transferOwnership(address newOwner),transferOwnership,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949861,1545735524,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949926,1545736556,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949931,1545736653,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949931,1545736653,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949943,1545736765,0x38520451,DeleteDuel(uint256 _duelID),DeleteDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949945,1545736792,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949955,1545736907,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949959,1545736942,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949974,1545737113,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949977,1545737171,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6949981,1545737238,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950034,1545737838,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950046,1545738066,0xbcbc8250,"setRefAddr(address _referral, address _referrer)",setRefAddr,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950053,1545738140,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950054,1545738160,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950057,1545738175,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950060,1545738209,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950067,1545738311,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950084,1545738654,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950110,1545739020,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950164,1545739769,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950171,1545739891,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950171,1545739891,0xbcbc8250,"setRefAddr(address _referral, address _referrer)",setRefAddr,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950176,1545739951,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950178,1545739962,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950182,1545740102,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950186,1545740143,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950193,1545740231,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950195,1545740282,0xd903aa97,withdrawRefAddr(),withdrawRefAddr,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950199,1545740341,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950206,1545740424,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950223,1545740639,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950234,1545740793,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950237,1545740867,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950241,1545740914,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950241,1545740914,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950258,1545741155,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950308,1545741874,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950318,1545741985,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950322,1545742086,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950349,1545742632,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950353,1545742690,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950360,1545742730,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950360,1545742730,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950378,1545742968,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950380,1545742997,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950383,1545743044,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950392,1545743140,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950402,1545743346,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950405,1545743377,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950410,1545743451,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950413,1545743510,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950417,1545743559,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950421,1545743628,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950425,1545743681,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950425,1545743681,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950431,1545743741,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950439,1545743816,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950445,1545743935,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950450,1545744033,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950455,1545744122,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950461,1545744223,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950467,1545744318,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950475,1545744420,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950524,1545745279,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950524,1545745279,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950528,1545745396,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950531,1545745440,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950670,1545747458,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950747,1545748582,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950754,1545748643,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950764,1545748827,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950768,1545748947,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950784,1545749113,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950790,1545749173,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950810,1545749508,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950815,1545749595,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950819,1545749624,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950830,1545749758,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950835,1545749819,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950855,1545750109,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950859,1545750192,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950861,1545750212,0x38520451,DeleteDuel(uint256 _duelID),DeleteDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950898,1545750800,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6950902,1545750840,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951006,1545752472,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951010,1545752550,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951075,1545753619,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951080,1545753692,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951298,1545756850,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951302,1545756946,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951417,1545758516,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6951421,1545758609,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953438,1545787754,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953454,1545787925,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953496,1545788543,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953503,1545788618,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953504,1545788632,0x38520451,DeleteDuel(uint256 _duelID),DeleteDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953510,1545788777,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953550,1545789407,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953553,1545789422,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953559,1545789512,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953564,1545789627,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953575,1545789780,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953578,1545789846,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953584,1545789885,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953586,1545789899,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953591,1545789954,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953596,1545790031,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953604,1545790129,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953609,1545790251,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953615,1545790292,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953625,1545790405,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953706,1545791572,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953712,1545791613,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953714,1545791646,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953716,1545791658,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953719,1545791748,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953798,1545792800,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953803,1545792876,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953808,1545792975,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953814,1545793013,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953814,1545793013,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953818,1545793061,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953825,1545793128,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953843,1545793360,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953967,1545795030,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953967,1545795030,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953972,1545795155,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6953972,1545795155,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954013,1545795657,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954019,1545795746,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954092,1545796723,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954095,1545796758,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954098,1545796798,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954128,1545797228,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954142,1545797510,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954147,1545797570,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954153,1545797598,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954165,1545797805,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954174,1545797925,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954177,1545797975,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954184,1545798133,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954192,1545798222,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954193,1545798238,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954198,1545798349,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954205,1545798460,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954227,1545798807,0xd5a50165,RespondDuel(uint256 _duelID),RespondDuel,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954231,1545798849,0xa5d54a9d,GetWin(uint256 _duelID),GetWin,0
0x869eb8a1a479a80f9907673eae8336625dc3e526,6954238,1545798913,0xe2dd3e0c,"CreateDuel(address _responder, int256 _referrerID)",CreateDuel,0
